,profile_id,ai_infor_users_id,connection_id,ai_infor_roles_id,role_id,role_name,ai_infor_user_assignments_id,status_code,identity2,created_on_ts,created_by,manager_profileid,profile_status,profile_language,profile_timezone,profile_locale,variation_id,is_bootstrap_user
2562,31792.0,32030.0,37.0,18049.0,SDCAPROLETHREE   _infor_ln,SDCAPROLETHREE,13004.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2563,31792.0,32030.0,37.0,18055.0,SDCAPROLETWO   _infor_ln,SDCAPROLETWO,13005.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2564,31792.0,32030.0,37.0,17150.0,SDFIFTYROLE1   _infor_ln,SDFIFTYROLE1,13006.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2565,31792.0,32030.0,37.0,17149.0,SDFIFTYROLE10   _infor_ln,SDFIFTYROLE10,13007.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2566,31792.0,32030.0,37.0,17162.0,SDFIFTYROLE11   _infor_ln,SDFIFTYROLE11,13008.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2567,31792.0,32030.0,37.0,17159.0,SDFIFTYROLE12   _infor_ln,SDFIFTYROLE12,13009.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2568,31792.0,32030.0,37.0,17153.0,SDFIFTYROLE13   _infor_ln,SDFIFTYROLE13,13010.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2569,31792.0,32030.0,37.0,17152.0,SDFIFTYROLE14   _infor_ln,SDFIFTYROLE14,13011.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2570,31792.0,32030.0,37.0,17154.0,SDFIFTYROLE15   _infor_ln,SDFIFTYROLE15,13012.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2571,31792.0,32030.0,37.0,17351.0,SDFIFTYROLE16   _infor_ln,SDFIFTYROLE16,13013.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2572,31792.0,32030.0,37.0,17181.0,SDFIFTYROLE17   _infor_ln,SDFIFTYROLE17,13014.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2573,31792.0,32030.0,37.0,17167.0,SDFIFTYROLE18   _infor_ln,SDFIFTYROLE18,13015.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2574,31792.0,32030.0,37.0,17171.0,SDFIFTYROLE19   _infor_ln,SDFIFTYROLE19,13016.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2575,31792.0,32030.0,37.0,17165.0,SDFIFTYROLE2   _infor_ln,SDFIFTYROLE2,13017.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2576,31792.0,32030.0,37.0,17211.0,SDFIFTYROLE20   _infor_ln,SDFIFTYROLE20,13018.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2577,31792.0,32030.0,37.0,17200.0,SDFIFTYROLE21   _infor_ln,SDFIFTYROLE21,13019.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2578,31792.0,32030.0,37.0,17223.0,SDFIFTYROLE22   _infor_ln,SDFIFTYROLE22,13020.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2579,31792.0,32030.0,37.0,17205.0,SDFIFTYROLE23   _infor_ln,SDFIFTYROLE23,13021.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2580,31792.0,32030.0,37.0,17228.0,SDFIFTYROLE24   _infor_ln,SDFIFTYROLE24,13022.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2581,31792.0,32030.0,37.0,17246.0,SDFIFTYROLE25   _infor_ln,SDFIFTYROLE25,13023.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2582,31792.0,32030.0,37.0,17331.0,SDFIFTYROLE26   _infor_ln,SDFIFTYROLE26,13024.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2583,31792.0,32030.0,37.0,17297.0,SDFIFTYROLE27   _infor_ln,SDFIFTYROLE27,13025.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2584,31792.0,32030.0,37.0,17313.0,SDFIFTYROLE28   _infor_ln,SDFIFTYROLE28,13026.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2585,31792.0,32030.0,37.0,17321.0,SDFIFTYROLE29   _infor_ln,SDFIFTYROLE29,13027.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2586,31792.0,32030.0,37.0,17328.0,SDFIFTYROLE3   _infor_ln,SDFIFTYROLE3,13028.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2587,31792.0,32030.0,37.0,17358.0,SDFIFTYROLE30   _infor_ln,SDFIFTYROLE30,13029.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2588,31792.0,32030.0,37.0,17366.0,SDFIFTYROLE31   _infor_ln,SDFIFTYROLE31,13030.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2589,31792.0,32030.0,37.0,17446.0,SDFIFTYROLE32   _infor_ln,SDFIFTYROLE32,13031.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2590,31792.0,32030.0,37.0,17438.0,SDFIFTYROLE33   _infor_ln,SDFIFTYROLE33,13032.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2591,31792.0,32030.0,37.0,17504.0,SDFIFTYROLE34   _infor_ln,SDFIFTYROLE34,13033.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2592,31792.0,32030.0,37.0,17486.0,SDFIFTYROLE35   _infor_ln,SDFIFTYROLE35,13034.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2593,31792.0,32030.0,37.0,17422.0,SDFIFTYROLE36   _infor_ln,SDFIFTYROLE36,13035.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2594,31792.0,32030.0,37.0,17510.0,SDFIFTYROLE37   _infor_ln,SDFIFTYROLE37,13036.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2595,31792.0,32030.0,37.0,17478.0,SDFIFTYROLE38   _infor_ln,SDFIFTYROLE38,13037.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2596,31792.0,32030.0,37.0,17462.0,SDFIFTYROLE39   _infor_ln,SDFIFTYROLE39,13038.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2597,31792.0,32030.0,37.0,17470.0,SDFIFTYROLE4   _infor_ln,SDFIFTYROLE4,13039.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2598,31792.0,32030.0,37.0,17494.0,SDFIFTYROLE40   _infor_ln,SDFIFTYROLE40,13040.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2599,31792.0,32030.0,37.0,17526.0,SDFIFTYROLE41   _infor_ln,SDFIFTYROLE41,13041.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2600,31792.0,32030.0,37.0,17673.0,SDFIFTYROLE42   _infor_ln,SDFIFTYROLE42,13042.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2601,31792.0,32030.0,37.0,17566.0,SDFIFTYROLE43   _infor_ln,SDFIFTYROLE43,13043.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2602,31792.0,32030.0,37.0,17709.0,SDFIFTYROLE44   _infor_ln,SDFIFTYROLE44,13044.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2603,31792.0,32030.0,37.0,17661.0,SDFIFTYROLE45   _infor_ln,SDFIFTYROLE45,13045.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2604,31792.0,32030.0,37.0,17717.0,SDFIFTYROLE46   _infor_ln,SDFIFTYROLE46,13046.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2605,31792.0,32030.0,37.0,17598.0,SDFIFTYROLE47   _infor_ln,SDFIFTYROLE47,13047.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2606,31792.0,32030.0,37.0,17631.0,SDFIFTYROLE48   _infor_ln,SDFIFTYROLE48,13048.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2607,31792.0,32030.0,37.0,17622.0,SDFIFTYROLE49   _infor_ln,SDFIFTYROLE49,13049.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2608,31792.0,32030.0,37.0,17671.0,SDFIFTYROLE5   _infor_ln,SDFIFTYROLE5,13050.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2609,31792.0,32030.0,37.0,17765.0,SDFIFTYROLE50   _infor_ln,SDFIFTYROLE50,13051.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2610,31792.0,32030.0,37.0,17811.0,SDFIFTYROLE6   _infor_ln,SDFIFTYROLE6,13052.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2611,31792.0,32030.0,37.0,17825.0,SDFIFTYROLE7   _infor_ln,SDFIFTYROLE7,13053.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2612,31792.0,32030.0,37.0,17695.0,SDFIFTYROLE8   _infor_ln,SDFIFTYROLE8,13054.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2613,31792.0,32030.0,37.0,17703.0,SDFIFTYROLE9   _infor_ln,SDFIFTYROLE9,13055.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2614,31792.0,32030.0,37.0,18000.0,SDLIMITROLEFIVE   _infor_ln,SDLIMITROLEFIVE,13056.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2615,31792.0,32030.0,37.0,18227.0,SDLIMITROLEFOUR   _infor_ln,SDLIMITROLEFOUR,13057.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2616,31792.0,32030.0,37.0,17976.0,SDLIMITROLEONE   _infor_ln,SDLIMITROLEONE,13058.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2617,31792.0,32030.0,37.0,18215.0,SDLIMITROLESIX   _infor_ln,SDLIMITROLESIX,13059.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2618,31792.0,32030.0,37.0,17992.0,SDLIMITROLETHREE   _infor_ln,SDLIMITROLETHREE,13060.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2619,31792.0,32030.0,37.0,18090.0,SDLIMITROLETWO   _infor_ln,SDLIMITROLETWO,13061.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2620,31792.0,32030.0,37.0,17855.0,SDLONGROLENAME   _infor_ln,SDLONGROLENAME,13062.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2621,31792.0,32030.0,37.0,12503.0,SDROLEEIGHTEEN   _infor_ln,SDROLEEIGHTEEN,13063.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2622,31792.0,32030.0,37.0,10458.0,SDROLEELEVEN   _infor_ln,SDROLEELEVEN,13064.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2623,31792.0,32030.0,37.0,10460.0,SDROLEFIFTEEN   _infor_ln,SDROLEFIFTEEN,13065.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2624,31792.0,32030.0,37.0,17831.0,SDROLEFIVE   _infor_ln,SDROLEFIVE,13066.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2625,31792.0,32030.0,37.0,17851.0,SDROLEFOUR   _infor_ln,SDROLEFOUR,13067.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2626,31792.0,32030.0,37.0,17847.0,SDROLEFOUR@2   _infor_ln,SDROLEFOUR@2,13068.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2627,31792.0,32030.0,37.0,10461.0,SDROLEFOURTEEN   _infor_ln,SDROLEFOURTEEN,13069.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2628,31792.0,32030.0,37.0,17727.0,SDROLEONE   _infor_ln,SDROLEONE,13070.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2629,31792.0,32030.0,37.0,17743.0,SDROLEONE@2   _infor_ln,SDROLEONE@2,13071.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2630,31792.0,32030.0,37.0,12499.0,SDROLESEVENTEEN   _infor_ln,SDROLESEVENTEEN,13072.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2631,31792.0,32030.0,37.0,17887.0,SDROLESIX   _infor_ln,SDROLESIX,13073.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2632,31792.0,32030.0,37.0,10473.0,SDROLESIXTEEN   _infor_ln,SDROLESIXTEEN,13074.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2633,31792.0,32030.0,37.0,10468.0,SDROLETHIRTEEN   _infor_ln,SDROLETHIRTEEN,13075.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2634,31792.0,32030.0,37.0,17783.0,SDROLETHREE   _infor_ln,SDROLETHREE,13076.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2635,31792.0,32030.0,37.0,17799.0,SDROLETHREE@2   _infor_ln,SDROLETHREE@2,13077.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2636,31792.0,32030.0,37.0,10469.0,SDROLETWELVE   _infor_ln,SDROLETWELVE,13078.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2637,31792.0,32030.0,37.0,17937.0,SDROLETWO   _infor_ln,SDROLETWO,13079.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2638,31792.0,32030.0,37.0,17893.0,SDROLETWO@2   _infor_ln,SDROLETWO@2,13080.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2639,31792.0,32030.0,37.0,17823.0,SDSAMEROLE   _infor_ln,SDSAMEROLE,13081.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2640,31792.0,32030.0,37.0,18145.0,"SDSPCHARROLE-()!@#$%^*\|""   _infor_ln","SDSPCHARROLE-()!@#$%^*\|""",13082.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2641,31792.0,32030.0,37.0,37947.0,TSTROLEONE   _infor_ln,TSTROLEONE,13083.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2642,31792.0,32031.0,76.0,37412.0,SDPatchROLEFIVE   _infor_ln,SDPatchROLEFIVE,13084.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2643,31792.0,32031.0,76.0,37414.0,SDPatchROLEFOUR   _infor_ln,SDPatchROLEFOUR,13085.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2644,31792.0,32031.0,76.0,37348.0,SDPatchROLEONE   _infor_ln,SDPatchROLEONE,13086.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2645,31792.0,32031.0,76.0,37468.0,SDPatchROLESIX   _infor_ln,SDPatchROLESIX,13087.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2646,31792.0,32031.0,76.0,37384.0,SDPatchROLETHREE   _infor_ln,SDPatchROLETHREE,13088.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2647,31792.0,32031.0,76.0,37356.0,SDPatchROLETWO   _infor_ln,SDPatchROLETWO,13089.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2648,31792.0,32033.0,12.0,229.0,SSD1_SDInstance1_50_R1,APP SDInstance1 Fifty Scenario1_Role1,13090.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2649,31792.0,32033.0,12.0,176.0,SSD1_SDInstance1_50_R10,APP SDInstance1 Fifty Scenario1_Role10,13091.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2650,31792.0,32033.0,12.0,258.0,SSD1_SDInstance1_50_R11,APP SDInstance1 Fifty Scenario1_Role11,13092.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2651,31792.0,32033.0,12.0,194.0,SSD1_SDInstance1_50_R12,APP SDInstance1 Fifty Scenario1_Role12,13093.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2652,31792.0,32033.0,12.0,191.0,SSD1_SDInstance1_50_R13,APP SDInstance1 Fifty Scenario1_Role13,13094.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2653,31792.0,32033.0,12.0,257.0,SSD1_SDInstance1_50_R14,APP SDInstance1 Fifty Scenario1_Role14,13095.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2654,31792.0,32033.0,12.0,265.0,SSD1_SDInstance1_50_R15,APP SDInstance1 Fifty Scenario1_Role15,13096.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
2655,31792.0,32033.0,12.0,180.0,SSD1_SDInstance1_50_R16,APP SDInstance1 Fifty Scenario1_Role16,13097.0,Removed,2831b162-424a-4a45-90cf-f62f7b4c5a9c,2022-11-30T11:04:35.311+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,638054668103804042,0
